id,title,job_url,company,company_link,location,published_at,number_of_applicants_applied,employment_duration,work_location_type,work_experience_level,company_type,about_the_job
3679974416,Backend Engineer - Flight,htthttps://www.linkedin.com/jobs/view/3679974416,Traveloka,https://www.linkedin.com/company/traveloka/life," ",4 months ago,303,,On-site,,"1,001-5,000 employees · Software Development","It's fun to work in a company where people truly BELIEVE in what they're doing!


Job Description

As a Software Engineer - Backend in Flight team, you will get to experience designing, building and maintaining highly-available & highly-scalable systems that serve millions of Traveloka users. In addition to working with fellow engineers, you will also work with Product Managers, Data, Designers, Quality, Operations, and other various stakeholders in order to build and deliver the best products and features that enable our customers to fly conveniently. Building an application is more than just writing code, you will be involved in the complete cycle of product development: ideation, design, implementation, and support.

Software engineering takes the central roles for building Traveloka products and systems. You will:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself
Participate and contribute to engineering hygiene such as code review, unit testing, and integration testing
Participate and contribute to the solution and architectural design review.
Participate in the service support as on-call
Participate and contribute to innovation and problem-solving


Requirements

Having minimum 2 years of experience in software engineering, application development or system development
Passion in software engineering, application development, or systems development
Excellent understanding of software engineering concepts, design patterns, and algorithms
Comfortable working up and down the technology stack
Curiosity to explore creative solutions and try new things
Bachelors' degree in Computer Science or equivalent from a reputable university


If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!"
3778199147,Frontend Developer,htthttps://www.linkedin.com/jobs/view/3778199147,Blue Bird Group,https://www.linkedin.com/company/bluebirdgroup/life," ",1 week ago,396,,On-site,,"10,001+ employees · Transportation, Logistics, Supply Chain and Storage","As part of our effort to continue our digital transformation, and to implement our initiatives to meet customer needs, develop new capabilities, ensure new critical infrastructure, and participate in new industry ecosystem PT Bluebird Tbk is looking for React Developer.

What Will You Do:
Develop enhancements to current or new web applications, including feature/layout enhancements as well as technical improvements.
Build reusable code and libraries for future use
Identify things that can go wrong early but also investigate bugs reported in production.
Work well and closely with the Product team, Backend Engineers, and QA engineers.

What You Need:
Bachelor's degree majoring in computer science or other related fields.
Experience min. 3 years as Frontend Engineer
Expertise in ReactJS, Redux, Micro Frontend, Single page application, and Unit Testing.
Experience with Front End Framework Material UI / Ant Design, and Figma.
Understanding Software Development Life Cycle.
Knowledge of secure software development practices.
Deep understanding of version control (GIT).
Strong analytical, design, logical and programming skills.
Experienced in building clean, maintainable, and well-tested code.
Advanced troubleshooting skills.

Why Bluebird Group?
We have more than 25,000 fleets, from taxi, rental car, corporate car, rental bus, airport bus, school bus to logistics around Indonesia.
We have more than 150 developers that split into multi product squads (cross-functional team), and we keep increasing.
We always innovate our MyBlueBird app, DriverApp, BirdKirim, Corporate app, Taxi Operation, etc.
Our IT culture also always be together, openness, humble, and hungry for learning, and we need these for agility.
We think, mistake is needed to be successful. So, always dare to improve.

Let's Apply & Join Our IT Squad!"
3785193018,Frontend Developer,htthttps://www.linkedin.com/jobs/view/3785193018,Ringan (PT Ringan Teknologi Indonesia),https://www.linkedin.com/company/pt-ringan-teknologi-indonesia/life," ",2 days ago,100,,On-site,,51-200 employees · Financial Services,"Responsibilities:
Responsible for website development;
Ensure good code quality and it functionality performance approval system requirements and optimization;
Work closely with the Product Designer, Mobile Engineer team and Backend Engineer team to ensure the smooth progress of the project;
Eager to learn new technologies and tools to improve tech team capabilities;
Test, optimize and maintain the project to ensure its stability and reliability.
Receive handover and participate in the transition for website or Frontend development from HQ

Qualifications:
5 years minimum experience in software development;
Diploma Degree and above in computer related major, Indonesian;
Proficient in HTML5, CSS3, JavaScript and Vue or familiar with other Frontend frameworks such as React and Angular;
Familiar with the Frontend module bundler, its configurations and also CI/CD for the Frontend purposes"
3777544536,Frontend Engineer (Angular),htthttps://www.linkedin.com/jobs/view/3777544536,PT Esensi Solusi Buana (ESB),https://www.linkedin.com/company/pt-esensi-solusi-buana-esb/life," ",1 week ago,83,,Hybrid,,201-500 employees · IT Services and IT Consulting,"About the role:
The role of the Frontend Engineer is to build high-quality, innovative, and fully performing software that complies with coding standards and technical design.

What you’ll do (Responsibilities):
Design, develop, and maintain complex software systems.
Provide technical direction and leadership to junior software engineers.
Collaborate effectively with cross-functional teams, including product managers, quality assurance, and other stakeholders.
Plan, organize, and manage software development projects, including defining project scope, timeline, and resources.
Track project progress, identify and manage risks, and deliver projects on time and within budget.
Think critically and propose innovative solutions to complex technical problems.
Stay up-to-date with the latest advancements in software development technologies, methodologies, and best practices.
Adhere to coding standards, software development best practices, and maintain confidentiality of sensitive information.
Participate in on-call rotation to provide support for production systems.

What capabilities you’ll need (Requirements):
3+ years of experience in software development, with a proven track record of successfully delivering complex software projects.
Extensive experience and proficiency in Angular, HTML, CSS, and JQuery.
Deep understanding of software development principles, architecture, design patterns, and best practices.
Knowledge of database systems, APIs, and software integration.
Strong leadership qualities, including mentoring and guiding junior software engineers, providing technical direction, and leading software development projects.
Proven experience in managing and leading software development teams, setting technical goals, and overseeing their achievement.
Excellent communication skills to convey technical concepts and guide team members in software development tasks.
Ability to think critically, propose innovative solutions, and adapt to new technologies and software development methodologies.
Commitment to staying up-to-date with the latest advancements in software development technologies, methodologies, and best practices.
Professional and ethical approach to software development, including adhering to coding standards, software development best practices, and maintaining confidentiality of sensitive information.

We are waiting for you!
Our team will review your application and will be in touch if your application is shortlisted for the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up. Best of luck!"
3768990888,Analytics Engineer,htthttps://www.linkedin.com/jobs/view/3768990888,JULO,https://www.linkedin.com/company/juloindonesia/life," ",2 weeks ago,379,,Hybrid,,"501-1,000 employees · Financial Services","Analytics Engineers at JULO will develop data models that will be the backbone and empower our stakeholders to do reliable analysis and create actionable insights. This person will work in close cooperation with Business Analysts, Data Analysts, Product Managers, and Business teams. You will guide them in their data journey and help them gain insights from their data silos by combining and preparing data for analytical consumption.

Roles and responsibilities:

Develop, implement and maintain data models that are easy and reliable to interpret, use, and consume analytically.
Assess and combine different data models to enable insights across them.
Ensure data quality and consistency by implementing data testing, validation and cleansing.
Implement monitoring solutions to track the health of data models.
Create and maintain data model documentation & definitions, including data dictionaries and process flows.

Job requirements:

Proficiency in SQL as a data analyst or analytics engineer.
Plus point: Experience using data transformation tools such as dbt.
Strong analytical and problem solving skills including ability to independently drive analysis concluding with rationalized recommendations
Strong communications skills for both technical and business purposes
Interest in fintech and high level of curiosity"
3776609705,Frontend Developer,htthttps://www.linkedin.com/jobs/view/3776609705,Deriv,https://www.linkedin.com/company/derivdotcom/life," ",1 week ago,334,,On-site,,"1,001-5,000 employees · Financial Services","Dear Applicants,

This position requires relocation to our Malaysia office.

You’ll be part of our Front-end team, where we build the client-side of our web applications by translating UI/UX design wireframes into a user-centric web experience. We advocate for our client's needs and we collaborate with other teams to implement an engaging user interface for our trading platforms.

As a Front-end Developer at Deriv, you’ll build powerful front-end systems with an improved user experience for our clients worldwide. You’ll be heavily involved in the design and development phases of our applications as we aim to create the best online trading platform in the industry.

Your challenges
Find the balance between functional and aesthetic design, and create engaging user interfaces for all our products.
Ensure our products are accessible across all platforms by optimising them for speed, scalability, and usability.
Resolve web-development challenges by employing reusable components and the latest front-end frameworks.
Offer the best user experience for our clients by performing automated tests, troubleshooting issues, and making improvements.
Maintain clear and detailed technical design documentation according to our style guide.


Requirements
Hands-on experience with JavaScript, HTML, and CSS
Good grasp of diverse testing and debugging methods
Excellent spoken and written English communication skills
What’s good to have
Good grasp of UI/UX design processes
Experience in working with React library
Experience with Git
Working experience in open-source platforms like Linux
Strong knowledge of technologies such as MobX, Gatsby, WebSocket, and styled-components
Good understanding of back-end technologies


Benefits:
Exciting work challenges
Cooperative work environment
Individualised career graph
Knowledge sharing and training sessions
Competitive salary
Health benefits
Annual performance bonus
Casual dress code
Travel and internet allowances
Inspiring work environment and creative freedom

Please submit your CV in English"
3686203687,Software Engineer,htthttps://www.linkedin.com/jobs/view/3686203687,Traveloka,https://www.linkedin.com/company/traveloka/life," ",4 months ago,579,,Full-time,,"1,001-5,000 employees · Software Development","It's fun to work in a company where people truly BELIEVE in what they're doing!



Job Description

Build, maintain, and document customer facing and non-customer facing features and functionalities in the Financial Services domain
Write well-designed, maintainable, reliable, and testable code in Java, Kotlin
Build and maintain web tools using javascript, react, html and css
Build and maintain the product infrastructure
Integrate with internal or external systems
Follow and ensure best engineering practices and the direction of our technical environment
Work with stakeholders across variety of business functions and teams
Share on-call rotation together with engineering team and be escalation contact for service incident



Requirements

Minimum 1 year of relevant industry experience as a Full stack/backend software engineer
Experience in object-oriented programming language (Java/Kotlin is preferable)
Experience in back-end web development
Experience in unit testing and integration testing
Understanding of building and maintaining high-performance web applications
Have good problem solving skill and critical thinking
Have good communication skill (Should be able to communicate with remote team members in English)
Experience in react framework is a plus
Experience in optimizing applications for performance is a plus
Experience in AWS Cloud environment is a plus
Experience in infrastructure as code is a plus



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!"
3726973280,Software Developer,htthttps://www.linkedin.com/jobs/view/3726973280,Ingenico,https://www.linkedin.com/company/ingenico/life," "," ",294,,Hybrid,,"5,001-10,000 employees · Financial Services","Ingenico is a global leader in the fintech market, with more than three decades of experience and employs over 7,500 people. Its footprint gives scale to projects and talents. Innovation is part of our DNA and our diverse community of experts keep anticipating the evolution of commerce worldwide.
We provide merchants with a comprehensive and innovative range of services and solutions that eliminate payment complexity and make purchasing quick, seamless and secure for consumers, whatever the sales channel or payment method.

JOB PURPOSE/MISSION:
Software Developer to develop payment and other applications to meet clients' needs and requirements. 
To guide and train junior developers as acquired
As a technical consultant to junior members in the team.

KEY RESPONSIBILITIES 
Develop and timely release embedded C/C++ applications on POS
Develop and timely release payment applications on Android POS
Provides support in the day-to-day resolution and fixes on applications for customers and new partners
Provides technical expertise and support to customers with regards to software development/coding / best practice
Train and provide technical guidance to the junior developer
Documents and demonstrates solutions by preparing documentation, flowcharts, layouts, diagrams, charts, code comments and clear code

CORE COMPETENCIES 
Good knowledge/working experience on C/C++ (mandatory) or C-like language such as C#, Java on device development
Good knowledge in Android development (Java, Kotlin,etc) • Has extensive knowledge of Software Development – C/C++, Software Development Lifecycle, Knowledge of credit card processing, developing applications with strict compliance with PCI DSS and EMV standards, POS application development and ISO8583 is a must.
Knowledge of managing and implementing payments processing and banking/financial projects and solutions is an advantage
Good understanding of data exchange format (XML, JSON, CSV, TLV)
Python will be a plus point
Knowledge/experience on software management tool such as JIRA, Bitbucket, Confluence

KEY PERFORMANCE OBJECTIVES/INDICATORS 
Timely and good quality software application releases.
Able to meet client’s expectations
Able to work alongside with Projects Team in achieving the team’s overall objective.

BEHAVIOUR SKILLS 
Detail-oriented
Takes initiative and proactive
Analytical and possess critical thinking
Thrives in both tight deadlines, challenges and opportunities

EDUCATION/EXPERIENCE REQUIREMENTS
Diploma/University: Degree in Computer, Electronic, or Electrical Engineering or proficiency in embedded system, application development or web programming
Years of professional experience required: 7 to 10 years in the payment industry."
3750806826,Software Engineer,htthttps://www.linkedin.com/jobs/view/3750806826,CSG,https://www.linkedin.com/company/csg-/life," "," ",517,,Remote,,"5,001-10,000 employees · Software Development","Hi, I'm Desi Fajariyanti, your Recruiter and guide to joining CSG. At CSG, you're more than your resume. We want your diverse perspective and unique background to help us enrich the work we do together. We believe that by channeling the power of all, we make ordinary customer and employee experiences extraordinary. Channel the power of YOU and begin the journey to becoming a CSGer.

What you'll do

You will report to Strategic Program Manager to contribute to improvement in CSG software platform, Telflow
You will work with CSG and client Architects and Analysts to understand and interpret end-to-end architecture and client requirements
You will create clear technical component designs in consideration of requirements and architecture
You will ensure reuse of existing modular components and the reusability of new components across multiple clients and projects
You will develop and improve high-quality code that meets the functional and non-functional requirements
You will work with Quality Analysts to assess and resolve issues and bugs
You will contribute to our development toolchain and methodologies

You Should Have

Research shows that candidates from underrepresented backgrounds often don't apply for roles if they don't meet all the criteria. Remember, you are not solely your resume. Give your transferable skills the chance to tell the full story. Channel the power of YOU and apply to explore the possibility we're the perfect fit.

Bachelor's degree in Software Engineering or equivalent experience and expertise in the Telecommunications Provisioning and Billing domains
Proficiency in English in a business environment
5+ years software development experience with modern Java SE (8+)
Completely at home in a Linux/MacOS/Docker development environment
Skills in SQL, PostgreSQL, PL/PGSQL, and/or MyBatis, Apache Kafka, GraphQL, and REST API frameworks
Knowledge in Business Process Management and Rules libraries (Camunda, Activiti, Drools, etc.)
Experience in a development, packaging and release toolchain (Github, Maven, Kubernetes etc.)

Who will love this job

An trusted team player – you know how to connect and communicate with your audience(s) around the world and create safe environments to voice diverse opinions, foster diversity and belonging and above all treat people with respect
A growth driver – you have a mindset that anticipates and adapts to changing needs and can bring partners together to contribute and work toward a shared vision
A strategist – you're curious and find inventive ways to implement ideas that lead to business simplification outcomes and solutions
A leader – you thrive when leading your own projects and producing impactful outcomes while dedicating time to mentor peers to help them grow in understanding 
A collaborator – you love to work on projects that have functional workflows

Perks & Benefits

Medical insurance package (BPJS & Private Healthcare Insurance).
Work from home.
Religious Holiday Allowance (THR).
Paid Vacation, Volunteer, Compassionate Time Off.
Paternity and Maternity Leave.

Our Story

CSG empowers companies to build unforgettable experiences, making it easier for people and businesses to connect with, use and pay for the services they value most. For over 40 years, CSG's technologies and people have helped some of the world's most recognizable brands solve their toughest business challenges and evolve to meet the demands of today's digital economy.

By channeling the power of all, we make ordinary customer and employee experiences extraordinary. Our people [CSGers] are good people who are committed to doing good work. We're high on respect and low on ego, making us an easy company to do business with and a best place to work. We cultivate a culture based on integrity, innovation and impact across all our locations, so our people show up as the most authentic version of themselves and can work together to build a more future-ready world. Learn more.

Location(s):

Indonesia Remote"
3761865838,Security Engineer Blue Team,htthttps://www.linkedin.com/jobs/view/3761865838,DANA Indonesia,https://www.linkedin.com/company/dana-indonesia/life," ",4 weeks ago,183,,On-site,,"501-1,000 employees · IT Services and IT Consulting","We are looking for Security Engineer, who enjoys security work and possesses both deep and wide expertise in the security space.

You will make things more secure by protecting system boundaries, keeping computer systems and network devices hardened against attacks and securing highly sensitive data. You will working closely with IT security team, to improve the internal process in security and improve the visibility of security detection coverage, optimization of configuration and accuracy if detection. 
Qualified candidates will have a background in Security or Infrastructure/Systems Engineering.

What days look like as Security Engineer?

Responsible for building relationships with teams across the company to understand current and future security threats and vulnerabilities.
Steer work on the design and operation of current and future toolsets that will support the SOC development, as per current understanding of future scenarios; namely alerting, monitoring and reporting
Accountable for the development of long and short technical capabilities, including software and hardware requirements; gathering business requirements; developing initial findings and working to agree a priorities list of technical capabilities and projects with the assistance of the SOC Analyst
Responsible for ensuring that SOC delivery for Information Security is aligned with ISGC policies, related standards and guidelines
Routine review the security standard applied for plan, request for change, implementation process, roll out plan, check the whole process
Deliver Information Security related consultancy across a wide range of technology issues to technology and business leaders and their teams across various departments within the business.
Responsible for ensuring all relevant technical standards and policy documentation is reviewed and maintained thought-out each if the SOC technical capabilities
Fine tuning Robot Detection System (RDS), WAF, Anti DDoS
Server hardening (Unix custom OS, Windows)
Infrastructure security (Database, Web, DNS, firewall)
Access control review
Strong log analysis to do digital forensic

You are welcome to apply, if:

BSc degree Computer Science/Cyber Security (or related field).
Have minimum 2 years working experience of security engineer or relevant experience.
Experience in engineering and software development. Including; information systems security and life cycle management documentation
Strong problem solving and troubleshooting skills with experience exercising mature judgement
Problem solving skills and ability to work under pressure
Strong written and verbal communication skill in English and Bahasa Indonesia"
3680691214,Web Senior Developer,htthttps://www.linkedin.com/jobs/view/3680691214,NTT Ltd.,https://www.linkedin.com/company/global-ntt/life," "," ",312,,Hybrid,,"10,001+ employees · IT Services and IT Consulting","Want to be a part of our team?

Analyzes, designs, programs, debugs, and modifies software enhancements and/or new products used in local, networked, cloud-based, or Internet-related computer programs.

Code may be used in commercial or end-user applications, such as materials management, financial management, HRIS, mobile apps, or desktop applications products.

Using current programming language and technologies, writes code, completes programming, and performs testing and debugging of applications.

Completes documentation and procedures for installation and maintenance.

May interact with users to define system requirements and/or necessary modifications.

Working at NTT

The primary responsibility of the Software Applications Development Engineer is to develop new applications and improve upon existing ones that will our client and business needs.

Key Roles and Responsibilities:

Develop applications that effectively accomplish client objectives and user needs.

Design and write code for applications and maintain applications databases.

Analyze and edit existing software applications to improve and optimize functionality, fix problems, and enable their use on new hardware platforms.

Remodel and adapt applications as needed to optimize performance.

Identify specific customer and client needs and preferences related to the application.

Test applications extensively to ensure they are error and bug-free.

Install applications and act as technical advisor.

Communicate with relevant internal technical stakeholders to obtain information on project limitations, performance requirements, and interfaces.

Consult with clients in the design phase to determine client needs.

Produce software documentation following company software process and templates.

Participates in software product review meetings and team meetings.

Knowledge, Skills, and Attributes:

Broad understanding of computer science, with specific knowledge of computer programming, application design, and user-focused features
Creative problem solvers
Good interpersonal, communication, and organizational skills
Good team players and maintain the integrity and display good attention to detail
Ability to understand and analyze complex systems
Proficient in writing software using the Java Programming Language and a standard object library
Sound knowledge of software development process
Familiarity with agile development such as Scrum
Knowledge of software integrated development environments
Extensive knowledge in various programming languages (Java, Perl, Python, C++, etc.)
Demonstrated analytical, organizational, and project management skills, using relevant information to make timely and critical decisions that affect cross-functional teams
Ability to handle client and customer issues tactfully and professionally

Academic Qualifications and Certifications:

Bachelor's degree in computer science or software engineering
Relevant certifications

Required Experience:

Software Applications Engineering, Software Development experience, or related work experience
Experience with Programming Languages such as C, C++, Java, Python, etc. 
Experienced with Linux or Unix and Windows operating systems
Experience working with SQL
Project management experience and/or experience working in an Agile environment

What will make you a good fit for the role?"
3774151194,Frontend Engineer,htthttps://www.linkedin.com/jobs/view/3774151194,AJARI TECHNOLOGIES,https://www.linkedin.com/company/ajari/life," ",1 week ago,187,,On-site,,51-200 employees,"Company Description
AJARI Technologies is a leading AI solutions company dedicated to reshaping industries through the power of advanced technology. We deploy cutting-edge machine learning algorithms to enhance performance and drive innovation across sectors, including education technology. Our dynamic team of experienced experts is committed to delivering tailored solutions that transcend traditional boundaries while continuously expanding possibilities. We are looking for a Frontend Engineer to join our team of experts and contribute to our transformative journey in empowering organizations to optimize processes, enhance decision-making, and lead the way into a brighter innovative future.

Role Description
AJARI Technologies is seeking a full-time Frontend Engineer to join our team in Jakarta Metropolitan Area. As a Frontend Engineer, you will work with other engineers to develop and maintain high-quality front-end software. You will be responsible for implementing design, developing reusable components and libraries, and translating designs into high-quality code and creating optimized web applications.

Qualifications
You have at least 3 years of experience developing high-performance responsive web applications using modern Frontend technologies.
You possess expert knowledge of Next JS and VUE JS.
You have an excellent understanding of understanding of asynchronous request handling, partial page updates, and cross-platform compatibility, in addition to experience of handling RESTful services, working with APIs, and MySQL or similar databases.
You possess expertise with TypeScript with a solid understanding of software design principles, algorithms, and data structures, as well as experience with testing frameworks like Jest, Enzyme, and Testing Library.
You are able to translate designs, wireframes and prototypes into clean and easy-to-maintain code while balancing innovation and practicality.
You are familiar with Agile methodologies, version control systems like Git, and continuous integration and deployment tools like Jenkins, CodeDeploy, or similar tools.
You are detail-oriented with excellent communication, analytical, and problem-solving skills, and are self-motivated and passionate about building quality web applications
Bachelor's Degree in Computer Science or equivalent practical experience
Proficient in English is preferrable."
3706672284,Global Software Data Engineer,htthttps://www.linkedin.com/jobs/view/3706672284,Samsung Electronics Southeast Asia & Oceania,https://www.linkedin.com/company/samsung-electronics-seao/life," ",3 months ago,358,,On-site,,"10,001+ employees · Computers and Electronics Manufacturing","Position Summary

 Understand and implement software-related requirement accurately in order to provide service that meets its purpose on time.
 Develop software optimized for usability, performance, maintenance and etc. based on understanding of server development.


Role And Responsibilities

 Participate in designing optimal recommendation micro-service and data pipeline that meets requirement.
 Implement micro-service application based on specification that works effectively
 Implement data pipeline to summarize recommendation result
 Participate in solving issues coming from verification department or market.


Skills And Qualifications

 Using Java programming languages.
 Strong understanding logic, algorithm and data structure concepts.
 Experience in Apache Flink for real-time processing
 Experience in Apache Spark for batch processing
 Experience in Python script & Airflow for Orchestration
 Experience in AWS, preferably has certification.
 Experiences on software construction and unit test.
 Understand Kubernetes system
 Understand CI/CD tools such especially Jenkins and Spinnaker
 Understand how to analyze issue on DataDog / Sumo Logic
 Excellent understanding on big data computation model and analytical algorithms
 Excellent communication abilities in English and Bahasa Indonesia
 Bachelor degree in Computer Science, Information System, Information Technology, Software Engineering and Electrical Engineering, Math, Physics, from Reputable Universities.
 Samsung has a strict policy on trade secrets. In applying to Samsung and progressing through the recruitment process, you must not disclose any trade secrets of a current or previous employer.
 Please visit Samsung membership to see Privacy Policy, which defaults according to your location. You can change Country/Language at the bottom of the page. If you are European Economic Resident, please click here."
3755397992,Full Stack Software Engineer,htthttps://www.linkedin.com/jobs/view/3755397992,Jitera,https://www.linkedin.com/company/jitera/life," ",1 month ago,718,,Remote,,51-200 employees · Information Technology & Services,"Jitera, inc. is a startup company from Japan that makes software to automate the development of mobile and web applications. Our product can be called as No-Code, Low-Code, and code generator. It’s being powered by Generative AI, and by using our product, we can develop software much faster.

It’s under development with lots of challenges, but the number of applications developed with our product is increasing. In fact, there is a case where a mobile application was developed about 10 times faster than usual.

As the characteristics of our company, we are a team of professionals working remotely, and we have a track record of significant growth over the past years in terms of revenue, product development, and team members.

Job Overview

Our business has grown steadily, and we are expanding our engineering teams. For the dogfooding of Jitera's automation product and for our profit, we develop many client projects. As the number of talented engineers grows for these purposes, so does the need for middle engineers who can collaborate with them proactively.

Middle full-stack candidate engineers within this role are working under general or specific supervision and are expected to have gained basic yet rigid domain knowledge. The candidate is able to perform a range of work activities within their practice area and may contribute to routine issue resolution.

Why Candidate should apply for this position?

For talented engineers who are passionate to grow our business and yourself together, we can offer you the best place of all time
Work from anywhere, anytime. Fully remote and flextime working environment. It is your call

Responsibilities

Partially self-running and able to make steady progress on tasks
Know when to ask for help without frequent reference to others
Participating in team meetings and communicating progress in a clear manner proactively
Aware of the need to collaborate with the team and represent team’s needs

Capabilities

Demonstrate essential generic knowledge within practice area
With general or specific direction, able to provide detail architectural design, implement, and conduct self-testing to have certain quality features within agreed time
Have sufficient communication skills for effective dialogue with the project team
Absorb new information when it is presented systematically and apply it effectively
Support team members to review, feedback, and onboard if necessary

Requirements

More than 2 years of hands-on experience in software development
More than 2 years of hands-on experience in either FE (ReactJS, React Native or TypeScript) or BE (Node.js or PHP)
Business-level English skills (speaking / listening / writing / reading)
Good understanding of fundamental design patterns in software design
Strong motivation to utilize AI technology to have AI-driven development
Ability to prepare remote work environment where you can focus on your work with stable internet provided
At least has a bachelor’s degree in IT major or related fields

Tech Stack

(not must to apply to this role, but you will face them at some point working at Jitera)

Frontend: TypeScript, React, React Native, Styled Components
Backend: Node.js, NestJS
Database: PostgreSQL, Redis
Infrastructure: Azure, AWS, GCP, Docker, Terraform
AI: Jitera product, Github Copilot, Open Interpreter, ChatGPT, Azure OpenAI Service
CI/CD: Github Actions
Project management: Github, JIRA
Documentation: Notion, Google Workspace, Miro
Communication: Slack, Gather

Work Styles

Full remote. You can work from anywhere all over the world. Of course, you can also work from your home
Full flextime system. You can work anytime in your time zone, but you need to attend regular team and company meetings
Can work part-time during the probation if you have a full-time job

Selection Process

Culture interview (20 mins)
Take-home assignment (homework, 90mins)
Technical interview (60mins)
Final interview (20mins)
Probationary period (3 months)

Benefits

Premium insurance, private health insurance
Birthday Bonus
MacBook M2 Pro provided
22 annual leaves, paid time off
Adding Tax payment (maximum 10% of salary)
Stock option system
Special events, occasions celebrations, and gifts
Sponsorship for online classes according to your demand (Coursera, Datacamp, Udemy…)
Some benefits if you'll work as a full-time regular employee"
3746529416,Software Engineer - Content & Services,htthttps://www.linkedin.com/jobs/view/3746529416,Samsung Electronics Southeast Asia & Oceania,https://www.linkedin.com/company/samsung-electronics-seao/life," ",1 month ago,188,,On-site,,"10,001+ employees · Computers and Electronics Manufacturing","Position Summary

 Understand and implement software-related requirement accurately in order to provide Android application that meets its purpose on time.
 Develop software optimized for usability, performance, maintenance and etc. based on understanding the Android platform.


Role And Responsibilities

 [Designing Android application] Participate in designing optimal Android application that meets requirement.
 [Implementation of Android application] Implement Android application based on specification that effectively works on Android development environment.
 [Securing application quality] Participate in solving issues coming from verification department or market and improving quality of Android application.


Skills And Qualifications

 Develops professional expertise by complying with company policies and procedures
 Works on problems of moderate scope where analyzing situations or data requires a review on various factors
 Exercises judgment within defined procedures and practices to determine appropriate action
 Normally receives general instructions on routine work with detailed instructions on new projects or assignments
 Generally requires a bachelor's degree with a minimum 2 years related experience, or advanced degree without experience
 Please visit Samsung membership to see Privacy Policy, which defaults according to your location. You can change Country/Language at the bottom of the page. If you are European Economic Resident, please click here."
